,showID,questionID,questionNumber,category,question,questionTime,answerOption,answerText,isCorrect,count,answerTime
192,5111819,39213,5,Educational,What punctuation mark best introduces a list within a sentence?,7:07:21 PM,A,Semicolon,FALSE,258221,7:07:48 PM
193,5111819,39213,5,Educational,What punctuation mark best introduces a list within a sentence?,7:07:21 PM,B,Hyphen,FALSE,58556,7:07:48 PM
194,5111819,39213,5,Educational,What punctuation mark best introduces a list within a sentence?,7:07:21 PM,C,Colon,TRUE,424665,7:07:48 PM
195,5111819,39215,6,Music,Which of these figures is a famous composer?,7:08:04 PM,A,Seymour Glass,FALSE,116804,7:08:30 PM
196,5111819,39215,6,Music,Which of these figures is a famous composer?,7:08:04 PM,B,Ira Glass,FALSE,120562,7:08:30 PM
197,5111819,39215,6,Music,Which of these figures is a famous composer?,7:08:04 PM,C,Philip Glass,TRUE,186005,7:08:30 PM
198,5111819,39217,7,TV,"Before ""Seinfeld,"" Larry David and Michael Richards both worked on what live comedy TV show?",7:08:43 PM,A,Saturday Night Live,FALSE,111815,7:09:14 PM
199,5111819,39217,7,TV,"Before ""Seinfeld,"" Larry David and Michael Richards both worked on what live comedy TV show?",7:08:43 PM,B,SCTV,FALSE,42607,7:09:14 PM
200,5111819,39217,7,TV,"Before ""Seinfeld,"" Larry David and Michael Richards both worked on what live comedy TV show?",7:08:43 PM,C,Fridays,TRUE,30616,7:09:14 PM
201,5111819,39214,8,Educational,Which of these words is NOT a portmanteau?,7:09:38 PM,A,Endorphin,FALSE,12008,7:10:07 PM
202,5111819,39214,8,Educational,Which of these words is NOT a portmanteau?,7:09:38 PM,B,Chortle,FALSE,11302,7:10:07 PM
203,5111819,39214,8,Educational,Which of these words is NOT a portmanteau?,7:09:38 PM,C,Gelato,TRUE,10109,7:10:07 PM
204,5111819,39216,9,Movies,"In a classic silent film, who famously survives a wall tipping over him thanks to an open window?",7:10:24 PM,A,Charlie Chaplin,FALSE,3937,7:10:50 PM
205,5111819,39216,9,Movies,"In a classic silent film, who famously survives a wall tipping over him thanks to an open window?",7:10:24 PM,B,Buster Keaton,TRUE,5399,7:10:50 PM
206,5111819,39216,9,Movies,"In a classic silent film, who famously survives a wall tipping over him thanks to an open window?",7:10:24 PM,C,Harold Lloyd,FALSE,1161,7:10:50 PM
207,5111819,39219,10,Games,What gave the infamously stinky 1980s action figure Stinkor his trademark nasty smell?,7:11:02 PM,A,Pine tar,FALSE,1170,7:11:36 PM
208,5111819,39219,10,Games,What gave the infamously stinky 1980s action figure Stinkor his trademark nasty smell?,7:11:02 PM,B,Patchouli oil,TRUE,2225,7:11:36 PM
209,5111819,39219,10,Games,What gave the infamously stinky 1980s action figure Stinkor his trademark nasty smell?,7:11:02 PM,C,Durian extract,FALSE,1967,7:11:36 PM
210,5111819,39220,11,Geography,Which of these countries gained its independence most recently?,7:11:49 PM,A,Ghana,FALSE,757,7:12:14 PM
211,5111819,39220,11,Geography,Which of these countries gained its independence most recently?,7:11:49 PM,B,Guinea,FALSE,824,7:12:14 PM
212,5111819,39220,11,Geography,Which of these countries gained its independence most recently?,7:11:49 PM,C,Grenada,TRUE,748,7:12:14 PM
213,5111819,39218,12,Art & Design,An alternative title for the most popular exhibit in the Louvre Museum translates to what?,7:12:50 PM,A,The Enigmatic One,FALSE,357,7:13:27 PM
214,5111819,39218,12,Art & Design,An alternative title for the most popular exhibit in the Louvre Museum translates to what?,7:12:50 PM,B,The Curious One,FALSE,331,7:13:27 PM
215,5111819,39218,12,Art & Design,An alternative title for the most popular exhibit in the Louvre Museum translates to what?,7:12:50 PM,C,The Cheerful One,TRUE,198,7:13:27 PM
216,5121819,29081,1,Educational,Which of these is a common type of amusement park ride?,7:03:40 PM,A,Roller coaster,TRUE,770998,7:04:01 PM
217,5121819,29081,1,Educational,Which of these is a common type of amusement park ride?,7:03:40 PM,B,Bowler poster,FALSE,2587,7:04:01 PM
218,5121819,29081,1,Educational,Which of these is a common type of amusement park ride?,7:03:40 PM,C,Solar toaster,FALSE,1621,7:04:01 PM
219,5121819,29071,2,Food & Drink,What style of dance is also the name of a sauce?,7:04:59 PM,A,Salsa,TRUE,758032,7:05:19 PM
220,5121819,29071,2,Food & Drink,What style of dance is also the name of a sauce?,7:04:59 PM,B,Milly rock,FALSE,2802,7:05:19 PM
221,5121819,29071,2,Food & Drink,What style of dance is also the name of a sauce?,7:04:59 PM,C,Bartman,FALSE,806,7:05:19 PM
222,5121819,29072,3,Educational,Amelia Earhart became world-famous for flying solo across what?,7:05:35 PM,A,Atlantic Ocean,TRUE,736325,7:05:56 PM
223,5121819,29072,3,Educational,Amelia Earhart became world-famous for flying solo across what?,7:05:35 PM,B,Connecticut,FALSE,5307,7:05:56 PM
224,5121819,29072,3,Educational,Amelia Earhart became world-famous for flying solo across what?,7:05:35 PM,C,Empire State Building,FALSE,6609,7:05:56 PM
225,5121819,29073,4,Nature,Which of these fictional kings has giant ears and a trunk?,7:06:14 PM,A,Aslan,FALSE,53176,7:06:34 PM
226,5121819,29073,4,Nature,Which of these fictional kings has giant ears and a trunk?,7:06:14 PM,B,Aragorn,FALSE,127758,7:06:34 PM
227,5121819,29073,4,Nature,Which of these fictional kings has giant ears and a trunk?,7:06:14 PM,C,Babar,TRUE,542449,7:06:34 PM
228,5121819,29077,5,Sports,Legendary athlete Pelé famously made what term synonymous with soccer?,7:06:51 PM,A,The beautiful game,TRUE,248995,7:07:16 PM
229,5121819,29077,5,Sports,Legendary athlete Pelé famously made what term synonymous with soccer?,7:06:51 PM,B,Game of perfection,FALSE,139592,7:07:16 PM
230,5121819,29077,5,Sports,Legendary athlete Pelé famously made what term synonymous with soccer?,7:06:51 PM,C,King of games,FALSE,113212,7:07:16 PM
231,5121819,29080,6,Art & Design,"Traditionally, a tattoo featuring which of these meant that a sailor had crossed the equator?",7:07:33 PM,A,Anchor,FALSE,169135,7:07:52 PM
232,5121819,29080,6,Art & Design,"Traditionally, a tattoo featuring which of these meant that a sailor had crossed the equator?",7:07:33 PM,B,Bottle,FALSE,29100,7:07:52 PM
233,5121819,29080,6,Art & Design,"Traditionally, a tattoo featuring which of these meant that a sailor had crossed the equator?",7:07:33 PM,C,Turtle,TRUE,49639,7:07:52 PM
234,5121819,29076,7,Art & Design,A knit cap is known as what in Montréal?,7:08:21 PM,A,Tuque,TRUE,32997,7:08:41 PM
235,5121819,29076,7,Art & Design,A knit cap is known as what in Montréal?,7:08:21 PM,B,Aweille,FALSE,7231,7:08:41 PM
236,5121819,29076,7,Art & Design,A knit cap is known as what in Montréal?,7:08:21 PM,C,Écharpe,FALSE,13128,7:08:41 PM
237,5121819,29078,8,Literature ,"What writer was labeled as not having ""hope"" by her teachers at seminary school?",7:08:58 PM,A,Jane Austen,FALSE,8436,7:09:19 PM
238,5121819,29078,8,Literature ,"What writer was labeled as not having ""hope"" by her teachers at seminary school?",7:08:58 PM,B,Mary Shelley,FALSE,8417,7:09:19 PM
239,5121819,29078,8,Literature ,"What writer was labeled as not having ""hope"" by her teachers at seminary school?",7:08:58 PM,C,Emily Dickinson,TRUE,15839,7:09:19 PM
240,5121819,29075,9,Science ,"Now famous for another use, minoxidil was originally developed to help what?",7:09:36 PM,A,Ulcers,TRUE,4036,7:09:57 PM
241,5121819,29075,9,Science ,"Now famous for another use, minoxidil was originally developed to help what?",7:09:36 PM,B,Sore gums,FALSE,3521,7:09:57 PM
242,5121819,29075,9,Science ,"Now famous for another use, minoxidil was originally developed to help what?",7:09:36 PM,C,Hair loss,FALSE,8409,7:09:57 PM
243,5121819,29079,10,Music,Which of these bands does NOT have a female founding member?,7:10:16 PM,A,Talking Heads,FALSE,1547,7:10:36 PM
244,5121819,29079,10,Music,Which of these bands does NOT have a female founding member?,7:10:16 PM,B,Sonic Youth,FALSE,1154,7:10:36 PM
245,5121819,29079,10,Music,Which of these bands does NOT have a female founding member?,7:10:16 PM,C,Simple Minds,TRUE,1670,7:10:36 PM
246,5121819,39959,11,History,Which papal name has reached the highest Roman numeral?,7:10:55 PM,A,Gregory,FALSE,551,7:11:18 PM
247,5121819,39959,11,History,Which papal name has reached the highest Roman numeral?,7:10:55 PM,B,John,TRUE,881,7:11:18 PM
248,5121819,39959,11,History,Which papal name has reached the highest Roman numeral?,7:10:55 PM,C,Clement,FALSE,320,7:11:18 PM
249,5121819,29082,12,Music,"The composer of the ""Pink Panther"" theme also scored which classic Disney film?",7:11:44 PM,A,The Rescuers Down Under,FALSE,189,7:12:13 PM
250,5121819,29082,12,Music,"The composer of the ""Pink Panther"" theme also scored which classic Disney film?",7:11:44 PM,B,Fox and the Hound,FALSE,443,7:12:13 PM
251,5121819,29082,12,Music,"The composer of the ""Pink Panther"" theme also scored which classic Disney film?",7:11:44 PM,C,Great Mouse Detective,TRUE,268,7:12:13 PM
252,5131819,37579,1,Educational,What does a red hand on an electric crosswalk sign typically mean?,7:06:18 PM,A,High five,FALSE,9342,7:06:40 PM
253,5131819,37579,1,Educational,What does a red hand on an electric crosswalk sign typically mean?,7:06:18 PM,B,Stop,TRUE,1431396,7:06:40 PM
254,5131819,37579,1,Educational,What does a red hand on an electric crosswalk sign typically mean?,7:06:18 PM,C,Talk to the hand,FALSE,5252,7:06:40 PM
255,5131819,37580,2,Educational,The period of time new mothers can take off work is known as what?,7:06:55 PM,A,Fraternity leave,FALSE,27624,7:07:16 PM
256,5131819,37580,2,Educational,The period of time new mothers can take off work is known as what?,7:06:55 PM,B,Maternity leave,TRUE,1389091,7:07:16 PM
257,5131819,37580,2,Educational,The period of time new mothers can take off work is known as what?,7:06:55 PM,C,Eternity leave,FALSE,5436,7:07:16 PM
258,5131819,39967,3,Tech,Which of these is a port found on most modern computers?,7:08:15 PM,A,TMI,FALSE,3002,7:08:36 PM
259,5131819,39967,3,Tech,Which of these is a port found on most modern computers?,7:08:15 PM,B,USB,TRUE,1374519,7:08:36 PM
260,5131819,39967,3,Tech,Which of these is a port found on most modern computers?,7:08:15 PM,C,SMH,FALSE,1847,7:08:36 PM
261,5131819,37578,4,Literature ,"In both literature and film, Holly Golightly was famous for having breakfast where?",7:08:51 PM,A,Under the sea,FALSE,75289,7:09:14 PM
262,5131819,37578,4,Literature ,"In both literature and film, Holly Golightly was famous for having breakfast where?",7:08:51 PM,B,At Tiffany's,TRUE,1244195,7:09:14 PM
263,5131819,37578,4,Literature ,"In both literature and film, Holly Golightly was famous for having breakfast where?",7:08:51 PM,C,In Flavortown,FALSE,37289,7:09:14 PM
264,5131819,40056,5,Nature,Grapefruits were named after grapes because they both do what?,7:09:33 PM,A,Grow on vines,FALSE,426577,7:09:56 PM
265,5131819,40056,5,Nature,Grapefruits were named after grapes because they both do what?,7:09:33 PM,B,Grow in clusters,TRUE,381432,7:09:56 PM
266,5131819,40056,5,Nature,Grapefruits were named after grapes because they both do what?,7:09:33 PM,C,Grow in same climate,FALSE,391336,7:09:56 PM
267,5131819,37584,6,Science ,"As viewed from Earth, what is the second-brightest naturally occurring object in the night sky?",7:10:31 PM,A,Venus,TRUE,200313,7:10:53 PM
268,5131819,37584,6,Science ,"As viewed from Earth, what is the second-brightest naturally occurring object in the night sky?",7:10:31 PM,B,Polaris,FALSE,70782,7:10:53 PM
269,5131819,37584,6,Science ,"As viewed from Earth, what is the second-brightest naturally occurring object in the night sky?",7:10:31 PM,C,The Moon,FALSE,118976,7:10:53 PM
270,5131819,37582,7,Music,Which of these Beatles albums has a title track?,7:11:09 PM,A,Magical Mystery Tour,TRUE,63707,7:11:38 PM
271,5131819,37582,7,Music,Which of these Beatles albums has a title track?,7:11:09 PM,B,Abbey Road,FALSE,108503,7:11:38 PM
272,5131819,37582,7,Music,Which of these Beatles albums has a title track?,7:11:09 PM,C,Revolver,FALSE,32272,7:11:38 PM
273,5131819,39953,8,Geography,What title does Canada's head of state hold?,7:12:04 PM,A,Queen,TRUE,5090,7:12:27 PM
274,5131819,39953,8,Geography,What title does Canada's head of state hold?,7:12:04 PM,B,President,FALSE,2289,7:12:27 PM
275,5131819,39953,8,Geography,What title does Canada's head of state hold?,7:12:04 PM,C,Prime Minister,FALSE,61911,7:12:27 PM
276,5131819,37587,9,Food & Drink,Which of these recipes typically includes crustaceans?,7:13:00 PM,A,Veal Oscar,TRUE,2693,7:13:30 PM
277,5131819,37587,9,Food & Drink,Which of these recipes typically includes crustaceans?,7:13:00 PM,B,Haggis,FALSE,782,7:13:30 PM
278,5131819,37587,9,Food & Drink,Which of these recipes typically includes crustaceans?,7:13:00 PM,C,Clams casino,FALSE,4024,7:13:30 PM
279,5131819,37583,10,Educational,Which of these terms is a retronym?,7:13:54 PM,A,Arcade game,FALSE,751,7:14:27 PM
280,5131819,37583,10,Educational,Which of these terms is a retronym?,7:13:54 PM,B,Bar soap,TRUE,712,7:14:27 PM
281,5131819,37583,10,Educational,Which of these terms is a retronym?,7:13:54 PM,C,Duck tape,FALSE,1533,7:14:27 PM
282,5131819,37585,11,Movies,Which of these 1980s Tom Cruise movies is based on a novel?,7:14:59 PM,A,Top Gun,FALSE,179,7:15:28 PM
283,5131819,37585,11,Movies,Which of these 1980s Tom Cruise movies is based on a novel?,7:14:59 PM,B,Rain Man,FALSE,414,7:15:28 PM
284,5131819,37585,11,Movies,Which of these 1980s Tom Cruise movies is based on a novel?,7:14:59 PM,C,Cocktail,TRUE,285,7:15:28 PM
285,5131819,37581,12,Geography,Which of these countries does NOT use a currency with the same name as the other two?,7:15:49 PM,A,Uruguay,FALSE,88,7:16:15 PM
286,5131819,37581,12,Geography,Which of these countries does NOT use a currency with the same name as the other two?,7:15:49 PM,B,Paraguay,TRUE,178,7:16:15 PM
287,5131819,37581,12,Geography,Which of these countries does NOT use a currency with the same name as the other two?,7:15:49 PM,C,Cuba,FALSE,61,7:16:15 PM
288,5131819,37586,13,Art & Design,"Why did Anna Wintour's first cover of ""Vogue"" cause a stir?",7:16:37 PM,A,Model in jeans,TRUE,92,7:17:04 PM
289,5131819,37586,13,Art & Design,"Why did Anna Wintour's first cover of ""Vogue"" cause a stir?",7:16:37 PM,B,Actor on the cover,FALSE,32,7:17:04 PM
290,5131819,37586,13,Art & Design,"Why did Anna Wintour's first cover of ""Vogue"" cause a stir?",7:16:37 PM,C,No text,FALSE,56,7:17:04 PM
291,5131819,37589,14,Educational,The majority of which state's land was initially acquired through the Louisiana Purchase?,7:17:32 PM,A,Montana,TRUE,57,7:18:08 PM
292,5131819,37589,14,Educational,The majority of which state's land was initially acquired through the Louisiana Purchase?,7:17:32 PM,B,Texas,FALSE,17,7:18:08 PM
293,5131819,37589,14,Educational,The majority of which state's land was initially acquired through the Louisiana Purchase?,7:17:32 PM,C,Illinois,FALSE,20,7:18:08 PM
294,5131819,37588,15,Literature ,"In addition to her well-known dragon, famous literary character Lisbeth Salander has which other tattoo?",7:18:52 PM,A,Scorpion,FALSE,7,7:19:32 PM
295,5131819,37588,15,Literature ,"In addition to her well-known dragon, famous literary character Lisbeth Salander has which other tattoo?",7:18:52 PM,B,Flame,FALSE,7,7:19:32 PM
296,5131819,37588,15,Literature ,"In addition to her well-known dragon, famous literary character Lisbeth Salander has which other tattoo?",7:18:52 PM,C,Wasp,TRUE,45,7:19:32 PM
297,5141813,38538,1,Art & Design,Which is a common building material for chairs?,1:03:31 PM,A,Football kickers,FALSE,11638,1:03:53 PM
298,5141813,38538,1,Art & Design,Which is a common building material for chairs?,1:03:31 PM,B,Fruit stickers,FALSE,6219,1:03:53 PM
299,5141813,38538,1,Art & Design,Which is a common building material for chairs?,1:03:31 PM,C,Wicker,TRUE,574367,1:03:53 PM
300,5141813,38539,2,Educational,How do you calculate the sum of two numbers?,1:04:39 PM,A,Officiate their wedding,FALSE,1211,1:04:58 PM
301,5141813,38539,2,Educational,How do you calculate the sum of two numbers?,1:04:39 PM,B,Add them together,TRUE,563095,1:04:58 PM
302,5141813,38539,2,Educational,How do you calculate the sum of two numbers?,1:04:39 PM,C,Heat them up,FALSE,1128,1:04:58 PM
303,5141813,38540,3,Food & Drink,Which of these foods is typically sold in aluminum cans?,1:05:15 PM,A,Dried pasta,FALSE,10887,1:05:38 PM
304,5141813,38540,3,Food & Drink,Which of these foods is typically sold in aluminum cans?,1:05:15 PM,B,Creamed corn,TRUE,535339,1:05:38 PM
305,5141813,38540,3,Food & Drink,Which of these foods is typically sold in aluminum cans?,1:05:15 PM,C,Tortilla chips,FALSE,7542,1:05:38 PM
306,5141813,38543,4,Educational,"What century refers to the same time period as the phrase ""the 1800s""?",1:05:51 PM,A,17th century,FALSE,127847,1:06:11 PM
307,5141813,38543,4,Educational,"What century refers to the same time period as the phrase ""the 1800s""?",1:05:51 PM,B,18th century,FALSE,94346,1:06:11 PM
308,5141813,38543,4,Educational,"What century refers to the same time period as the phrase ""the 1800s""?",1:05:51 PM,C,19th century,TRUE,298482,1:06:11 PM
309,5141813,38541,5,Entertainment,"Speaking up for music education, who is the only non-human to testify before Congress?",1:06:34 PM,A,Elmo,TRUE,240178,1:06:56 PM
310,5141813,38541,5,Entertainment,"Speaking up for music education, who is the only non-human to testify before Congress?",1:06:34 PM,B,Air Bud,FALSE,32144,1:06:56 PM
311,5141813,38541,5,Entertainment,"Speaking up for music education, who is the only non-human to testify before Congress?",1:06:34 PM,C,Chewbacca,FALSE,20404,1:06:56 PM
312,5141813,38546,6,Educational,Which of these words refers to traditional Inuit footwear?,1:07:12 PM,A,Mukluk,TRUE,164122,1:07:36 PM
313,5141813,38546,6,Educational,Which of these words refers to traditional Inuit footwear?,1:07:12 PM,B,Anorak,FALSE,32971,1:07:36 PM
314,5141813,38546,6,Educational,Which of these words refers to traditional Inuit footwear?,1:07:12 PM,C,Wampum,FALSE,41274,1:07:36 PM
315,5141813,38544,7,Food & Drink,"A long-running line of '80s ads urged potential pizza customers to ""avoid"" what?",1:07:52 PM,A,Being annoyed,FALSE,25702,1:08:17 PM
316,5141813,38544,7,Food & Drink,"A long-running line of '80s ads urged potential pizza customers to ""avoid"" what?",1:07:52 PM,B,Big Floyd,FALSE,17669,1:08:17 PM
317,5141813,38544,7,Food & Drink,"A long-running line of '80s ads urged potential pizza customers to ""avoid"" what?",1:07:52 PM,C,The Noid,TRUE,116689,1:08:17 PM
318,5141813,38542,8,Science ,Which is NOT one of the three main types of rock?,1:08:33 PM,A,Sedimentary,FALSE,2990,1:08:53 PM
319,5141813,38542,8,Science ,Which is NOT one of the three main types of rock?,1:08:33 PM,B,Metamorphic,FALSE,15237,1:08:53 PM
320,5141813,38542,8,Science ,Which is NOT one of the three main types of rock?,1:08:33 PM,C,Rhyolite,TRUE,98434,1:08:53 PM
321,5141813,38549,9,Tech,Apple Computer's unsuccessful gaming console went by what name?,1:09:13 PM,A,Pippin,TRUE,23127,1:09:34 PM
322,5141813,38549,9,Tech,Apple Computer's unsuccessful gaming console went by what name?,1:09:13 PM,B,Fuji,FALSE,35171,1:09:34 PM
323,5141813,38549,9,Tech,Apple Computer's unsuccessful gaming console went by what name?,1:09:13 PM,C,Adam,FALSE,38928,1:09:34 PM
324,5141813,38548,10,Movies,"The Disney film that starts with the line, ""All this has happened before, and it will all happen again"" begins in what country?",1:10:01 PM,A,Germany,FALSE,5128,1:10:24 PM
325,5141813,38548,10,Movies,"The Disney film that starts with the line, ""All this has happened before, and it will all happen again"" begins in what country?",1:10:01 PM,B,France,FALSE,10988,1:10:24 PM
326,5141813,38548,10,Movies,"The Disney film that starts with the line, ""All this has happened before, and it will all happen again"" begins in what country?",1:10:01 PM,C,England,TRUE,7470,1:10:24 PM
327,5141813,38545,11,Geography,Walking a straight-line path from the Black Sea to the Caspian Sea could take you through which of these countries?,1:10:43 PM,A,Bulgaria,FALSE,2388,1:11:05 PM
328,5141813,38545,11,Geography,Walking a straight-line path from the Black Sea to the Caspian Sea could take you through which of these countries?,1:10:43 PM,B,Romania,FALSE,3645,1:11:05 PM
329,5141813,38545,11,Geography,Walking a straight-line path from the Black Sea to the Caspian Sea could take you through which of these countries?,1:10:43 PM,C,Russia,TRUE,2130,1:11:05 PM
330,5141813,38547,12,Educational,Which of these authors has NOT won both a Nobel and a Pulitzer Prize?,1:11:41 PM,A,John Steinbeck,FALSE,766,1:12:12 PM
331,5141813,38547,12,Educational,Which of these authors has NOT won both a Nobel and a Pulitzer Prize?,1:11:41 PM,B,John Updike,TRUE,1085,1:12:12 PM
332,5141813,38547,12,Educational,Which of these authors has NOT won both a Nobel and a Pulitzer Prize?,1:11:41 PM,C,Toni Morrison,FALSE,518,1:12:12 PM
333,5141819,39194,1,Nature,In what environment do flowers grow best?,7:03:35 PM,A,Soil,TRUE,915500,7:03:56 PM
334,5141819,39194,1,Nature,In what environment do flowers grow best?,7:03:35 PM,B,Laundry hampers,FALSE,3491,7:03:56 PM
335,5141819,39194,1,Nature,In what environment do flowers grow best?,7:03:35 PM,C,Concrete,FALSE,1715,7:03:56 PM
336,5141819,39195,2,Business,"In marketing, what does BOGO stand for?",7:04:34 PM,A,Big old gas oven,FALSE,2827,7:04:54 PM
337,5141819,39195,2,Business,"In marketing, what does BOGO stand for?",7:04:34 PM,B,"Buy one, get one",TRUE,900412,7:04:54 PM
338,5141819,39195,2,Business,"In marketing, what does BOGO stand for?",7:04:34 PM,C,Belt out Gershwin operas,FALSE,1711,7:04:54 PM
339,5141819,39197,3,Art & Design,"If you put on a hoodie, what type of clothing are you wearing?",7:05:10 PM,A,Cloak,FALSE,15385,7:05:29 PM
340,5141819,39197,3,Art & Design,"If you put on a hoodie, what type of clothing are you wearing?",7:05:10 PM,B,Cape,FALSE,7075,7:05:29 PM
341,5141819,39197,3,Art & Design,"If you put on a hoodie, what type of clothing are you wearing?",7:05:10 PM,C,Sweatshirt,TRUE,870464,7:05:29 PM
342,5141819,39207,4,Music,The Great Barrier Reef can be found off the coast of what country?,7:05:46 PM,A,Australia,TRUE,820763,7:06:08 PM
343,5141819,39207,4,Music,The Great Barrier Reef can be found off the coast of what country?,7:05:46 PM,B,Argentina,FALSE,35852,7:06:08 PM
344,5141819,39207,4,Music,The Great Barrier Reef can be found off the coast of what country?,7:05:46 PM,C,Algeria,FALSE,6474,7:06:08 PM
345,5141819,39198,5,Food & Drink,"Commonly found in Central American cuisine, chorizo is a variety of what?",7:06:23 PM,A,Sausage,TRUE,727654,7:06:42 PM
346,5141819,39198,5,Food & Drink,"Commonly found in Central American cuisine, chorizo is a variety of what?",7:06:23 PM,B,Pepper,FALSE,44151,7:06:42 PM
347,5141819,39198,5,Food & Drink,"Commonly found in Central American cuisine, chorizo is a variety of what?",7:06:23 PM,C,Cheese,FALSE,41505,7:06:42 PM
348,5141819,39196,6,TV,"""The Fonz"" was a hit breakout character on what TV series?",7:06:58 PM,A,Happy Days,TRUE,684421,7:07:20 PM
349,5141819,39196,6,TV,"""The Fonz"" was a hit breakout character on what TV series?",7:06:58 PM,B,Fonzie's Place,FALSE,33242,7:07:20 PM
350,5141819,39196,6,TV,"""The Fonz"" was a hit breakout character on what TV series?",7:06:58 PM,C,The Doo-Wop Years,FALSE,7553,7:07:20 PM
351,5141819,39205,7,Educational,"Which of these is a feature of an unusual surfing contest held annually in Pacifica, California?",7:07:38 PM,A,The boards are on fire,FALSE,184068,7:08:00 PM
352,5141819,39205,7,Educational,"Which of these is a feature of an unusual surfing contest held annually in Pacifica, California?",7:07:38 PM,B,Water not involved,FALSE,141975,7:08:00 PM
353,5141819,39205,7,Educational,"Which of these is a feature of an unusual surfing contest held annually in Pacifica, California?",7:07:38 PM,C,Non-human contestants,TRUE,281775,7:08:00 PM
354,5141819,39200,8,Movies,Which movie series' music was NOT composed by John Williams?,7:08:24 PM,A,Indiana Jones,FALSE,19981,7:08:45 PM
355,5141819,39200,8,Movies,Which movie series' music was NOT composed by John Williams?,7:08:24 PM,B,Harry Potter,FALSE,176541,7:08:45 PM
356,5141819,39200,8,Movies,Which movie series' music was NOT composed by John Williams?,7:08:24 PM,C,Back to the Future,TRUE,89868,7:08:45 PM
357,5141819,39204,9,Educational,"As used in emergency medicine, what is the term ""stat"" short for?",7:09:16 PM,A,Stator,FALSE,14020,7:09:37 PM
358,5141819,39204,9,Educational,"As used in emergency medicine, what is the term ""stat"" short for?",7:09:16 PM,B,Staten,FALSE,29471,7:09:37 PM
359,5141819,39204,9,Educational,"As used in emergency medicine, what is the term ""stat"" short for?",7:09:16 PM,C,Statim,TRUE,48085,7:09:37 PM
360,5141819,39199,10,Business,"What US state was one of the ""Ms"" in the 3M Company's original name?",7:09:49 PM,A,Minnesota,TRUE,27200,7:10:10 PM
361,5141819,39199,10,Business,"What US state was one of the ""Ms"" in the 3M Company's original name?",7:09:49 PM,B,Missouri,FALSE,9526,7:10:10 PM
362,5141819,39199,10,Business,"What US state was one of the ""Ms"" in the 3M Company's original name?",7:09:49 PM,C,Maryland,FALSE,11903,7:10:10 PM
363,5141819,39206,11,Geography,What is the capital of the nation that lies entirely within the Pyrenees mountain range?,7:10:29 PM,A,Andorra La Vella,TRUE,9815,7:10:53 PM
364,5141819,39206,11,Geography,What is the capital of the nation that lies entirely within the Pyrenees mountain range?,7:10:29 PM,B,San Marino,FALSE,12096,7:10:53 PM
365,5141819,39206,11,Geography,What is the capital of the nation that lies entirely within the Pyrenees mountain range?,7:10:29 PM,C,Vaduz,FALSE,5350,7:10:53 PM
366,5141819,39208,12,Entertainment,"What TV show's protagonist shares his name with a main character in the classic novel ""Day of the Locust""?",7:11:22 PM,A,The Simpsons,TRUE,3184,7:11:51 PM
367,5141819,39208,12,Entertainment,"What TV show's protagonist shares his name with a main character in the classic novel ""Day of the Locust""?",7:11:22 PM,B,The Sopranos,FALSE,2849,7:11:51 PM
368,5141819,39208,12,Entertainment,"What TV show's protagonist shares his name with a main character in the classic novel ""Day of the Locust""?",7:11:22 PM,C,The Walking Dead,FALSE,4182,7:11:51 PM
369,5141821,36335,1,Educational,Crying babies are often given what soothing contraption?,9:39:36 PM,A,Fax machine,FALSE,4193,9:39:59 PM
370,5141821,36335,1,Educational,Crying babies are often given what soothing contraption?,9:39:36 PM,B,Pacifier,TRUE,1375575,9:39:59 PM
371,5141821,36335,1,Educational,Crying babies are often given what soothing contraption?,9:39:36 PM,C,Vuvuzela,FALSE,7966,9:39:59 PM
372,5141821,36336,2,Entertainment,"According to the song performed by Brynn Cartelli on ""The Voice"" tonight, what does the world need now?",9:40:13 PM,A,Love,TRUE,1345113,9:40:41 PM
373,5141821,36336,2,Entertainment,"According to the song performed by Brynn Cartelli on ""The Voice"" tonight, what does the world need now?",9:40:13 PM,B,Kidney stones,FALSE,8053,9:40:41 PM
374,5141821,36336,2,Entertainment,"According to the song performed by Brynn Cartelli on ""The Voice"" tonight, what does the world need now?",9:40:13 PM,C,Truffle mashed potatoes,FALSE,8623,9:40:41 PM
375,5141821,36338,3,Science ,The depths of outer space are closest to which of these temperatures?,9:41:14 PM,A,Absolute zero,TRUE,1105751,9:41:36 PM
376,5141821,36338,3,Science ,The depths of outer space are closest to which of these temperatures?,9:41:14 PM,B,32 degrees F,FALSE,83895,9:41:36 PM
377,5141821,36338,3,Science ,The depths of outer space are closest to which of these temperatures?,9:41:14 PM,C,212 degrees F,FALSE,121580,9:41:36 PM
378,5141821,36340,4,Nature,Whiskers mainly help cats with which of these things?,9:41:51 PM,A,Spatial awareness,TRUE,994830,9:42:11 PM
379,5141821,36340,4,Nature,Whiskers mainly help cats with which of these things?,9:41:51 PM,B,Fighting infection,FALSE,77692,9:42:11 PM
380,5141821,36340,4,Nature,Whiskers mainly help cats with which of these things?,9:41:51 PM,C,Digestion,FALSE,33038,9:42:11 PM
381,5141821,36348,5,Music,"Earlier tonight on ""The Voice,"" what Alicia Keys song did I reference?",9:42:26 PM,A,Girl on Fire,TRUE,849515,9:42:51 PM
